num_region;num_area;name_loc;latitude;longitude
28;973;navarredonda y san mamés;40.99077960;-3.72604650
28;992;navas del rey;40.38498120;-4.25058800
28;1006;nuevo baztán;40.36552560;-3.24318340
28;1013;olmeda de las fuentes;40.36942750;-3.22170420
28;1028;orusco de tajuña;40.28514800;-3.20855670
28;1049;paracuellos de jarama;40.50480800;-3.53227020
28;1065;parla;40.23753830;-3.77274130
28;1071;patones;40.85572910;-3.48511000
28;1087;pedrezuela;40.74371300;-3.60379150
28;1090;pelayos de la presa;40.35953740;-4.33413850
28;1104;perales de tajuña;40.23453110;-3.35219810
28;1111;pezuela de las torres;40.41869020;-3.17760550
28;1126;pinilla del valle;40.92619740;-3.81939230
28;1132;pinto;40.24454520;-3.69601290
28;1147;piñuécar-gandullas;41.01291510;-3.60206640
28;1150;pozuelo de alarcón;40.43519520;-3.81306160
28;1163;pozuelo del rey;40.36621990;-3.32199390
28;1179;prádena del rincón;41.04411010;-3.54092140
28;1185;puebla de la sierra;41.01208250;-3.44484740
28;9020;puentes viejas;40.99496180;-3.55090740
28;1198;quijorna;40.42655690;-4.05742860
28;1202;rascafría;40.90381430;-3.87939790
28;1219;redueña;40.81630000;-3.60368400
28;1224;ribatejada;40.66649750;-3.39213080
28;1230;rivas-vaciamadrid;40.32969660;-3.51694130
28;1245;robledillo de la jara;40.95299310;-3.52574910
28;1258;robledo de chavela;40.50089220;-4.23804290
28;1261;robregordo;41.10657790;-3.59329210
28;1277;las rozas de madrid;40.49327910;-3.87518900
28;1283;rozas de puerto real;40.31006800;-4.49076460
28;1296;san agustín del guadalix;40.67867150;-3.61586070
28;1300;san fernando de henares;40.42553470;-3.53669380
28;1317;san lorenzo de el escorial;40.59166740;-4.14912290
28;1322;san martín de la vega;40.20779830;-3.56854420
28;1338;san martín de valdeiglesias;40.36173790;-4.39752140
28;1343;san sebastián de los reyes;40.54751110;-3.62639430
28;1356;santa maría de la alameda;40.59570430;-4.25793760
28;1369;santorcaz;40.47215920;-3.23311400
28;1375;los santos de la humosa;40.50190580;-3.25479870
28;1381;la serna del monte;41.02978670;-3.62502600
28;1408;serranillos del valle;40.20464820;-3.88581940
28;1415;sevilla la nueva;40.34780420;-4.02750090
28;1436;somosierra;41.13311900;-3.58183690
28;1441;soto del real;40.75296250;-3.78657960
28;1454;talamanca de jarama;40.74687840;-3.51324420
28;1467;tielmes;40.24457070;-3.31446550
28;1473;titulcia;40.13672940;-3.57050110
28;1489;torrejón de ardoz;40.45890420;-3.47977130
28;1492;torrejón de la calzada;40.20154120;-3.79892870
28;1505;torrejón de velasco;40.18713450;-3.77875100
28;1512;torrelaguna;40.82785210;-3.53848780
28;1527;torrelodones;40.57628070;-3.92945170
28;1533;torremocha de jarama;40.83705100;-3.49440720
28;1548;torres de la alameda;40.40472930;-3.36013160
28;9036;tres cantos;40.59907170;-3.71225770
28;1551;valdaracete;40.21115610;-3.19455620
28;1564;valdeavero;40.63098680;-3.33298270
28;1570;valdelaguna;40.16195310;-3.36727500
28;1586;valdemanco;40.87252590;-3.66295610
28;1599;valdemaqueda;40.51146570;-4.29592610
28;1603;valdemorillo;40.50208450;-4.06584130
28;1610;valdemoro;40.19269320;-3.67987400
28;1625;valdeolmos-alalpardo;40.63862200;-3.45282620
28;1631;valdepiélagos;40.76059470;-3.46591360
28;1646;valdetorres de jarama;40.69559350;-3.51425080
28;1659;valdilecha;40.29547990;-3.30388390
28;1662;valverde de alcalá;40.41972140;-3.29892110
28;1678;velilla de san antonio;40.36703140;-3.48802930
28;1684;el vellón;40.76603290;-3.58203420
28;1697;venturada;40.79868760;-3.62213910
28;1718;villa del prado;40.27678160;-4.30564160
28;1701;villaconejos;40.10423530;-3.48490340
28;1723;villalbilla;40.43227780;-3.29886900
28;1739;villamanrique de tajo;40.06811780;-3.24042840
28;1744;villamanta;40.29961540;-4.11005110
28;1757;villamantilla;40.33805370;-4.13056050
28;1760;villanueva de la cañada;40.44681140;-4.00535520
28;1782;villanueva de perales;40.34704480;-4.10103060
28;1776;villanueva del pardillo;40.49063420;-3.96432220
28;1795;villar del olmo;40.33668760;-3.23555140
28;1809;villarejo de salvanés;40.16874360;-3.27595090
28;1816;villaviciosa de odón;40.35959730;-3.90088640
28;1821;villavieja del lozoya;41.00592530;-3.67111750
28;1837;zarzalejo;40.54749410;-4.18160450
29;17;alameda;37.20782820;-4.65807360
29;22;alcaucín;36.90263030;-4.11414700
29;38;alfarnate;36.99511080;-4.26065590
29;43;alfarnatejo;36.97935200;-4.27252760
29;56;algarrobo;36.77215630;-4.03931360
29;69;algatocín;36.57288990;-5.27655930
29;75;alhaurín de la torre;36.66835740;-4.55296710
29;81;alhaurín el grande;36.64185640;-4.69144710
29;94;almáchar;36.80858970;-4.21740920
29;108;almargen;37.00392060;-5.02119260
29;115;almogía;36.82527470;-4.54071880
29;120;álora;36.82263910;-4.70671450
29;136;alozaina;36.72768080;-4.85645970
29;141;alpandeire;36.63316750;-5.20224390
29;154;antequera;37.01937870;-4.56288510
29;167;árchez;36.83739160;-3.99018620
29;173;archidona;37.09481140;-4.38754480
29;189;ardales;36.85221100;-4.81983180
29;192;arenas;36.81468590;-4.04371580
29;206;arriate;36.79936100;-5.14006430
29;213;atajate;36.63999260;-5.24517680
29;228;benadalid;36.60576770;-5.26893870
29;234;benahavís;36.52446480;-5.04630510
29;249;benalauría;36.59402410;-5.26116310
29;252;benalmádena;36.59523400;-4.57336810
29;265;benamargosa;36.83207810;-4.19238990
29;271;benamocarra;36.79120430;-4.15996810
29;287;benaoján;36.71874330;-5.25315040
29;290;benarrabá;36.55169280;-5.27683230
29;304;el borge;36.81446040;-4.23489010
29;311;el burgo;36.78920230;-4.94767740
29;326;campillos;37.04540500;-4.86152470
29;332;canillas de aceituno;36.87344940;-4.08204190
29;347;canillas de albaida;36.84607350;-3.98758500
29;350;cañete la real;36.95145900;-5.02430830
29;363;carratraca;36.85158110;-4.81823850
29;379;cartajima;36.64540550;-5.15393130
29;385;cártama;36.71131260;-4.63074100
29;398;casabermeja;36.89403930;-4.42897730
29;402;casarabonela;36.78524200;-4.84216750
29;419;casares;36.44332880;-5.27351920
29;424;coín;36.65870710;-4.76034340
29;430;colmenar;36.90502240;-4.33521230
29;445;comares;36.84872280;-4.24706090
29;458;cómpeta;36.83299540;-3.97487230
29;461;cortes de la frontera;36.61690390;-5.34268120
29;477;cuevas bajas;37.23586520;-4.48964050
29;496;cuevas de san marcos;37.26963400;-4.41407920
29;483;cuevas del becerro;36.87637400;-5.04572910
29;509;cútar;36.83069280;-4.22800700
29;516;estepona;36.42477470;-5.14490300
29;521;faraján;36.61619650;-5.18915220
29;537;frigiliana;36.79251700;-3.89807630
29;542;fuengirola;36.53900440;-4.62435280
29;555;fuente de piedra;37.13463000;-4.72965610
29;568;gaucín;36.51830370;-5.31752380
29;574;genalguacil;36.54426550;-5.23587960
29;580;guaro;36.65645300;-4.83335530
29;593;humilladero;37.11469420;-4.70345730
29;607;igualeja;36.63033200;-5.12246130
29;614;istán;36.58215760;-4.94940140
29;629;iznate;36.77611540;-4.18356010
29;635;jimera de líbar;36.65544200;-5.28847600
29;640;jubrique;36.56431850;-5.21524720
29;653;júzcar;36.62506590;-5.17081460
29;666;macharaviaya;36.76239420;-4.21397930
29;672;málaga;36.71964840;-4.42001630
29;688;manilva;36.37706050;-5.24927150
29;691;marbella;36.50993670;-4.88635230
29;705;mijas;36.59569890;-4.63761880
29;712;moclinejo;36.77120180;-4.25400090
29;727;mollina;37.12563840;-4.65710630
29;733;monda;36.63018320;-4.83112440
29;748;montejaque;36.73364630;-5.25138200
29;751;nerja;36.74503000;-3.87664890
29;764;ojén;36.56424280;-4.85649210
29;770;parauta;36.65532870;-5.12962730
29;799;periana;36.92694370;-4.18730420
29;803;pizarra;36.76716760;-4.70745540
29;810;pujerra;36.61269780;-5.14942070
29;825;rincón de la victoria;36.71566580;-4.27550420
29;831;riogordo;36.91490550;-4.29362160
29;846;ronda;36.74196190;-5.16641190
29;859;salares;36.85496030;-4.02439310
29;862;sayalonga;36.79798650;-4.01189880
29;878;sedella;36.86289370;-4.03306980
29;884;sierra de yeguas;37.12461090;-4.86873870
29;897;teba;36.98347980;-4.92027440
29;901;tolox;36.68377000;-4.90606000
29;9018;torremolinos;36.62180880;-4.50025590
29;918;torrox;36.75845410;-3.95261660
29;923;totalán;36.76528420;-4.29704410
29;939;valle de abdalajís;36.93132680;-4.68270940
29;944;vélez-málaga;36.77864410;-4.10067490
29;957;villanueva de algaidas;37.18627450;-4.45083710
29;982;villanueva de tapia;37.18035160;-4.33597810
29;960;villanueva del rosario;36.99622450;-4.36430870
29;976;villanueva del trabuco;37.02824730;-4.33838820
29;995;viñuela;36.86280190;-4.14133110
29;1009;yunquera;36.73168330;-4.92087330
30;11;abanilla;38.20628170;-1.04349850
30;26;abarán;38.20513970;-1.39718090
30;32;águilas;37.40377930;-1.58129560
30;47;albudeite;38.02718740;-1.38476610
30;50;alcantarilla;37.97067500;-1.21820890
30;9027;los alcázares;37.74362000;-0.84981350
30;63;aledo;37.79744100;-1.57368250
30;79;alguazas;38.04962740;-1.24169560
30;85;alhama de murcia;37.85101170;-1.42466620
30;98;archena;38.11435260;-1.29706130
30;102;beniel;38.04591170;-1.00189350
30;119;blanca;38.17919770;-1.37620060
30;124;bullas;38.04807980;-1.67095580
30;130;calasparra;38.22922610;-1.70183320
30;145;campos del río;38.04043110;-1.35166940
30;158;caravaca de la cruz;38.10504570;-1.86559160
30;161;cartagena;37.60565050;-0.99129440
30;177;cehegín;38.09268890;-1.79852190
30;183;ceutí;38.07916890;-1.27209850
30;196;cieza;38.23906710;-1.41876750
30;200;fortuna;38.18110670;-1.12821030
30;217;fuente álamo de murcia;37.72334640;-1.16699090
30;222;jumilla;38.47594970;-1.32203190
30;238;librilla;37.88795400;-1.35328890
30;243;lorca;37.67130820;-1.69879160
30;256;lorquí;38.08182930;-1.25494310
30;269;mazarrón;37.59906990;-1.31366930
30;275;molina de segura;38.05092080;-1.21099220
30;281;moratalla;38.18644680;-1.89050390
30;294;mula;38.04055930;-1.48632910
30;308;murcia;37.98344490;-1.12988970
30;315;ojós;38.14525390;-1.34307900
30;320;pliego;37.99001410;-1.50618470
30;336;puerto lumbreras;37.56221420;-1.81021460
30;341;ricote;38.15237620;-1.36711210
30;354;san javier;37.80569450;-0.83454910
30;367;san pedro del pinatar;37.83504040;-0.79158590
30;9012;santomera;38.05996550;-1.04748450
30;373;torre-pacheco;37.74428100;-0.95361950
30;389;las torres de cotillas;38.02786370;-1.24031240
30;392;totana;37.77123800;-1.50100360
30;406;ulea;38.13988630;-1.32986120
30;413;la unión;37.61674990;-0.88008240
30;428;villanueva del río segura;38.13568790;-1.32430720
30;434;yecla;38.61523790;-1.11801690
31;18;abáigar;42.64693760;-2.14344120
31;23;abárzuza;42.72641330;-2.02254850
31;39;abaurregaina/abaurrea alta;42.90345490;-1.20795440
31;44;abaurrepea/abaurrea baja;42.90992830;-1.21677710
31;57;aberin;42.61906850;-2.00719210
31;60;ablitas;41.97364510;-1.63869400
31;76;adiós;42.68628830;-1.73599850
31;82;aguilar de codés;42.61294300;-2.38945570
31;95;aibar/oibar;42.59234850;-1.35991200
31;116;allín;42.70860000;-2.07674000
31;121;allo;42.56729680;-2.01925880
31;109;altsasu/alsasua;42.89521750;-2.16879750
31;137;améscoa baja;42.80450000;-2.14183330
31;142;ancín;42.65845640;-2.19007960
31;155;andosilla;42.37699160;-1.94203450
31;168;ansoáin;42.83389020;-1.63843120
31;174;anue;42.97900000;-1.58900000
31;180;añorbe;42.65805010;-1.71466220
31;193;aoiz/agoitz;42.78579040;-1.36800990
31;207;araitz;43.06558400;-2.00624500
31;253;arakil;42.91700000;-1.86100000
31;214;aranarache;42.77942030;-2.22878110
31;235;aranguren;42.78960950;-1.53556140
31;240;arano;43.19917400;-1.89433000
31;229;arantza;43.19676600;-1.72578000
31;266;aras;42.56249850;-2.35474000
31;272;arbizu;42.91549670;-2.03981690
31;288;arce/artzi;42.92200540;-1.38302190
31;291;los arcos;42.57090470;-2.19321560
31;305;arellano;42.60604060;-2.04687710
31;312;areso;43.08124630;-1.95069240
31;327;arguedas;42.17671170;-1.59827190
31;333;aria;42.95304990;-1.26577580
31;348;aribe;42.94471920;-1.26472290
31;351;armañanzas;42.55991770;-2.28524970
31;364;arróniz;42.58899640;-2.09131410
31;370;arruazu;42.92223060;-2.00000930
31;386;artajona;42.59124640;-1.76449680
31;399;artazu;42.69187250;-1.83867770
31;403;atez;42.93979800;-1.70941100
31;581;auritz/burguete;42.98928830;-1.33534520
31;410;ayegui;42.65672780;-2.03843310
31;425;azagra;42.30789220;-1.89447390
31;431;azuelo;42.60846350;-2.34925120
31;446;bakaiku;42.89249240;-2.10213170
31;9019;barañain;42.80491840;-1.68551950
31;459;barásoain;42.60347860;-1.64645880
31;462;barbarin;42.60233010;-2.10224180
31;478;bargota;42.56127540;-2.31197400
31;484;barillas;41.97105730;-1.66291930
31;497;basaburua;43.02670000;-1.77944000
31;500;baztan;43.20000000;-1.46670000
31;1379;beintza-labaien;43.08727910;-1.74253440
31;517;beire;42.45411970;-1.62143410
31;522;belascoáin;42.75615350;-1.83249950
31;2508;bera/vera de bidasoa;43.28068740;-1.68269920
31;538;berbinzana;42.52661080;-1.83400700
31;9058;beriáin;42.73379490;-1.64533340
31;9024;berrioplano;42.85239060;-1.69253470
31;9030;berriozar;42.83623430;-1.67492980
31;543;bertizarana;43.13411280;-1.62750700
31;556;betelu;43.02534560;-1.98094470
31;2536;bidaurreta;42.77467150;-1.83609660
31;569;biurrun-olcoz;42.69228870;-1.67876300
31;575;buñuel;41.98046230;-1.44325270
31;594;burgui/burgi;42.72028860;-1.00418960
31;608;burlada/burlata;42.81262110;-1.64548240
31;615;el busto;42.54921830;-2.24237510
31;620;cabanillas;42.03138930;-1.52519550
31;636;cabredo;42.62924440;-2.41301770
31;641;cadreita;42.21753550;-1.69560210
31;654;caparroso;42.34152710;-1.64978810
31;667;cárcar;42.39011320;-1.97161260
31;673;carcastillo;42.37980370;-1.44442840
31;689;cascante;41.99897380;-1.67919180
31;692;cáseda;42.52327440;-1.36742750
31;706;castejón;42.16783930;-1.69063640
31;713;castillonuevo;42.67852530;-1.04418660
31;1939;cendea de olza/oltza zendea;42.82100590;-1.76361810
31;728;cintruénigo;42.08046300;-1.80500790
31;749;cirauqui;42.67577300;-1.89156940
31;752;ciriza;42.79062570;-1.82693400
31;765;cizur;42.78770700;-1.67697400
31;771;corella;42.11427760;-1.78459550
31;787;cortes;41.92302690;-1.42195120
31;790;desojo;42.58708220;-2.27353610
31;804;dicastillo;42.59588580;-2.02845140
31;811;donamaria;43.11113780;-1.67294540
31;2212;doneztebe/santesteban;43.13093140;-1.66872150
31;832;echarri;42.78057080;-1.82643130
31;863;egüés;42.82426630;-1.55257190
31;879;elgorriaga;43.13912810;-1.68806320
31;898;enériz;42.67083110;-1.72861270
31;902;eratsun;43.08351120;-1.79678890
31;919;ergoiena;42.87530210;-2.01752420
31;924;erro;42.94242900;-1.44720920
31;945;eslava;42.56470650;-1.45862290
31;958;esparza de salazar/espartza zaraitzu;42.85387290;-1.10017180
31;961;espronceda;42.59675040;-2.30504530
31;977;estella/lizarra;42.66988910;-2.03086460
31;983;esteribar;42.95000000;-1.53333330
31;996;etayo;42.61776350;-2.15592060
31;826;etxalar;43.23386980;-1.63728620
31;847;etxarri-aranatz;42.90773870;-2.06475640
31;850;etxauri;42.79420110;-1.79163660
31;1000;eulate;42.77654370;-2.20803750
31;1017;ezcabarte;42.85100000;-1.62100000
31;930;ezcároz/ezkaroze;42.88764780;-1.09764900
31;1022;ezkurra;43.08464770;-1.82524990
31;1038;ezprogui;42.58333330;-1.41666670
31;1043;falces;42.38774960;-1.79399870
31;1056;fitero;42.05657580;-1.85799940
31;1069;fontellas;42.02808640;-1.57566990
31;1075;funes;42.31391700;-1.80298130
31;1081;fustiñana;42.01989740;-1.48624630
31;1094;galar;42.76155830;-1.69912530
31;1108;gallipienzo;42.52393260;-1.40959180
31;1115;gallués/galoze;42.78401810;-1.09583620
31;1120;garaioa;42.92982180;-1.24418120
31;1136;garde;42.78862400;-0.92417500
31;1141;garínoain;42.60080560;-1.64406710
31;1154;garralda;42.94818230;-1.28649750
31;1167;genevilla;42.64478360;-2.39176950
31;1173;goizueta;43.17105180;-1.86421650
31;1189;goñi;42.85199460;-1.90322130
31;1192;güesa/gorza;42.80645160;-1.09512480
31;1206;guesálaz;42.75000000;-1.91700000
31;1213;guirguillano;42.71777210;-1.87782750
31;2567;hiriberri/villanueva de aezkoa;42.94517820;-1.23043950
31;1228;huarte/uharte;42.83172510;-1.59077860
31;1249;ibargoiti;42.68055560;-1.46722220
31;2592;igantzi;43.22575360;-1.69933850
31;1252;igúzquiza;42.64522320;-2.08498400
31;1265;imotz;42.96700000;-1.78300000
31;1271;irañeta;42.92290030;-1.94524280
31;9045;irurtzun;42.91965710;-1.82819950
31;1287;isaba/izaba;42.86158610;-0.92341960
31;1290;ituren;43.12894040;-1.70711660
31;1304;iturmendi;42.88948310;-2.11886480
31;1311;iza;42.83688710;-1.72948570
31;1326;izagaondoa;42.75300000;-1.42100000
31;1332;izalzu/itzaltzu;42.91353110;-1.05366120
31;1347;jaurrieta;42.88720680;-1.13641560
31;1350;javier;42.59078890;-1.20878810
31;1363;juslapeña;42.89875200;-1.69498900
31;1385;lakuntza;42.92130950;-2.02326140
31;1398;lana;42.70600000;-2.24700000
31;1402;lantz;42.99819610;-1.62019310
31;1419;lapoblación;42.60502610;-2.45955410
31;1424;larraga;42.55874310;-1.84868190
31;1430;larraona;42.77947880;-2.25731030
31;1445;larraun;42.99340000;-1.93924350
31;1458;lazagurría;42.49270420;-2.24049040
31;1461;leache;42.60707680;-1.40691040
31;1477;legarda;42.71169460;-1.77226430
31;1483;legaria;42.64911330;-2.17345560
31;1496;leitza;43.07879440;-1.91460760
31;9083;lekunberri;43.00130400;-1.89191620
31;1509;leoz;42.64524550;-1.51953850
31;1516;lerga;42.56643920;-1.50085930
31;1521;lerín;42.48296630;-1.97256700
31;1537;lesaka;43.24678850;-1.70385350
31;1542;lezáun;42.77801220;-1.99422710
31;1555;liédena;42.61889880;-1.27553810
31;1568;lizoáin;42.79815070;-1.46723760
31;1574;lodosa;42.42459000;-2.07836380
31;1580;lónguida/longida;42.75720000;-1.38556000
31;1593;lumbier;42.65288960;-1.30724660
31;1607;luquin;42.61172400;-2.09928830
31;2482;luzaide/valcarlos;43.09192170;-1.30245240
31;1614;mañeru;42.66976740;-1.86277030
31;1629;marañón;42.62965380;-2.43930820
31;1635;marcilla;42.32643820;-1.73925890
31;1640;mélida;42.35847530;-1.54807330
31;1653;mendavia;42.44453720;-2.20089980
31;1666;mendaza;42.64162440;-2.23499750
31;1672;mendigorría;42.62843210;-1.83548410
31;1688;metauten;42.67666570;-2.12959620
31;1691;milagro;42.24123830;-1.76306540
31;1705;mirafuentes;42.62218170;-2.27898320
31;1712;miranda de arga;42.48354390;-1.82950990
31;1727;monreal;42.70463580;-1.50640930
31;1733;monteagudo;41.96271440;-1.69229910
31;1748;morentin;42.61278640;-2.01361920
31;1751;mues;42.60635860;-2.22647790
31;1764;murchante;42.03039030;-1.65371500
31;1770;murieta;42.65600750;-2.15455270
31;1786;murillo el cuende;42.39780540;-1.62998280
31;1799;murillo el fruto;42.39260360;-1.46182180
31;1803;muruzábal;42.68971620;-1.77090660
31;1810;navascués;42.71852190;-1.11658790
31;1825;nazar;42.63671560;-2.27964630
31;885;valle de elorz noáin/elortzibar noain;42.75495990;-1.63672090
31;1831;obanos;42.67955860;-1.78579200
31;1859;ochagavía/otsagabia;42.90578340;-1.09072630
31;1846;oco;42.63826570;-2.16458530
31;1862;odieta;42.94000000;-1.63800000
31;1878;oitz;43.10935250;-1.68572600
31;1884;olaibar;42.88600000;-1.60300000
31;1897;olazti/olazagutía;42.87632690;-2.19706750
31;1901;olejua;42.62325850;-2.14119700
31;1918;olite;42.48147840;-1.65164150
31;1944;ollo;42.86710820;-1.85887680
31;1923;olóriz;42.63547270;-1.61283840
31;1957;orbaitzeta;42.97442610;-1.22939970
31;1960;orbara;42.96646640;-1.24165750
31;1976;orísoain;42.60113670;-1.60363110
31;9061;orkoien;42.82280130;-1.70205240
31;1982;oronz/orontze;42.86817710;-1.09685410
31;1995;oroz-betelu;42.89536770;-1.30443820
31;2114;orreaga/roncesvalles;43.00943870;-1.31976610
31;2009;oteiza;42.61991020;-1.95315030
31;2016;pamplona/iruña;42.81798790;-1.64418350
31;2021;peralta;42.33883670;-1.79746260
31;2037;petilla de aragón;42.46149130;-1.09285850
31;2042;piedramillera;42.63192440;-2.20363350
31;2055;pitillas;42.42200170;-1.62233770
31;2068;puente la reina/gares;42.67177480;-1.81575980
31;2074;pueyo;42.56591220;-1.64785520
31;2080;ribaforada;41.99684270;-1.51130510
31;2093;romanzado;42.68146040;-1.23136180
31;2107;roncal/erronkari;42.80754570;-0.95589630
31;2129;sada;42.58585060;-1.39787480
31;2135;saldías;43.08857510;-1.78100450
31;2140;salinas de oro;42.77519000;-1.88998000
31;2153;san adrián;42.33273580;-1.93342160
31;2172;san martín de unx;42.52382560;-1.56140720
31;2166;sangüesa/zangoza;42.57522350;-1.28283090
31;2191;sansol;42.55362610;-2.26760160
31;2205;santacara;42.37533900;-1.55317140
31;2227;sarriés/sartze;42.83515480;-1.10033320
31;2233;sartaguda;42.38141700;-2.05864190
31;2248;sesma;42.47780270;-2.08336450
31;2251;sorlada;42.61526300;-2.21535720
31;2264;sunbilla;43.16499260;-1.67044040
31;2270;tafalla;42.53033290;-1.67426920
31;2286;tiebas-muruarte de reta;42.69311450;-1.64063610
31;2299;tirapu;42.65747220;-1.70265420
31;2303;torralba del río;42.60805840;-2.33127110
31;2310;torres del río;42.55205780;-2.27126930
31;2325;tudela;42.06388040;-1.60571770
31;2331;tulebras;41.97673850;-1.67643220
31;2346;ucar;42.67572320;-1.70660210
31;1234;uharte-arakil;42.92068530;-1.96965910
31;2359;ujué;42.50721170;-1.49935450
31;2362;ultzama;43.00000000;-1.67805560
31;2378;unciti;42.74726530;-1.50224860
31;2384;unzué;42.65226930;-1.62587330
31;2397;urdazubi/urdax;43.26652450;-1.50389580
31;2401;urdiain;42.88711320;-2.13643600
31;2418;urraul alto;42.77568800;-1.24782100
31;2423;urraul bajo;42.71400000;-1.32300000
31;2444;urrotz;43.10043790;-1.70731850
31;2439;urroz-villa;42.77863450;-1.45836920
31;2457;urzainqui/urzainki;42.83205440;-0.94444420
31;2460;uterga;42.71004690;-1.75952020
31;2476;uztárroz/uztarroze;42.89208770;-0.94081900
31;2606;valle de yerri/deierri;42.71666670;-2.00000000
31;2495;valtierra;42.19592830;-1.63384010
31;2515;viana;42.51512550;-2.37160770
31;2520;vidángoz/bidankoze;42.80064570;-1.01481520
31;2541;villafranca;42.27929520;-1.75014520
31;2554;villamayor de monjardín;42.62880090;-2.10480150
31;2573;villatuerta;42.65940010;-1.99395100
31;2589;villava/atarrabia;42.83232970;-1.60727670
31;2613;yesa;42.61949680;-1.20368100
31;2628;zabalza;42.77917890;-1.79854640
31;734;ziordia;42.87081480;-2.22895170
31;9077;zizur mayor/zizur nagusia;42.78680310;-1.69083160
31;2634;zubieta;43.12394140;-1.74211320
31;2649;zugarramurdi;43.26935670;-1.54124450
31;2652;zúñiga;42.69436230;-2.30243600
32;13;allariz;42.19011940;-7.80159710
32;28;amoeiro;42.40992170;-7.95432080
32;34;a arnoia;42.25027780;-8.13305560
32;49;avión;42.37631740;-8.25086560
32;52;baltar;41.94975420;-7.71680620
32;65;bande;42.03018560;-7.97633510
32;71;baños de molgas;42.24161240;-7.67223070
32;87;barbadás;42.29916510;-7.88758450
32;90;o barco de valdeorras;42.41541620;-6.98195980
32;104;beade;42.33477340;-8.14567320
32;111;beariz;42.46779700;-8.27310600
32;126;os blancos;41.99734000;-7.75239690
32;132;boborás;42.43335680;-8.14297080
32;147;a bola;42.15200320;-7.91544760
32;150;o bolo;42.30697530;-7.09951900
32;163;calvos de randín;41.94422510;-7.89764350
32;185;carballeda de avia;42.32086600;-8.16441830
32;179;carballeda de valdeorras;42.37857090;-6.88047350
32;198;o carballiño;42.42981110;-8.07755830
32;202;cartelle;42.24883320;-8.07029260
32;224;castrelo de miño;42.28333330;-8.11666670
32;219;castrelo do val;41.99290280;-7.42577000
32;230;castro caldelas;42.37636600;-7.41190700
32;245;celanova;42.15223260;-7.95819110
32;258;cenlle;42.34311950;-8.08799500
32;296;chandrexa de queixa;42.26028800;-7.37977130
32;261;coles;42.40173590;-7.83790390
32;277;cortegada;42.20771040;-8.16904590
32;283;cualedro;41.99014950;-7.59502340
32;300;entrimo;41.93333330;-8.11666670
32;317;esgos;42.32456700;-7.69568510
32;338;gomesende;42.16363500;-8.10492390
32;343;a gudiña;42.06113610;-7.13853420
32;356;o irixo;42.51173170;-8.11729640
32;381;larouco;42.34744840;-7.15934850
32;394;laza;42.06161850;-7.46164680
32;408;leiro;42.36927790;-8.12370700
32;415;lobeira;41.97549400;-8.02470050
32;420;lobios;41.89356240;-8.06834300
32;436;maceda;42.27217420;-7.65007370
32;441;manzaneda;42.31055030;-7.23542430
32;454;maside;42.41143220;-8.02562240
32;467;melón;42.25759160;-8.21776200
32;473;a merca;42.22276410;-7.90470940
32;489;a mezquita;42.00963440;-7.04605030
32;492;montederramo;42.27693830;-7.50266900
32;505;monterrei;41.94714620;-7.44948700
32;512;muíños;41.95426220;-7.98560540
32;527;nogueira de ramuín;42.41308400;-7.72611500
32;533;oímbra;41.88542620;-7.47204000
32;548;ourense;42.33998350;-7.86470710
32;551;paderne de allariz;42.27750000;-7.74583330
32;564;padrenda;42.13333330;-8.15000000
32;570;parada de sil;42.38281080;-7.56852530
32;586;o pereiro de aguiar;42.34819090;-7.80689450
32;599;a peroxa;42.43981490;-7.79545930
32;603;petín;42.38257030;-7.12587670
32;610;piñor;42.49816150;-8.00475210
32;631;a pobra de trives;42.33927730;-7.25399210
32;646;pontedeva;42.16861110;-8.13916670
32;625;porqueira;42.01786960;-7.83951510
32;659;punxín;42.36863720;-8.00041650
32;662;quintela de leirado;42.13896090;-8.10215290
32;678;rairiz de veiga;42.08272440;-7.83325940
32;684;ramirás;42.18805520;-8.02450910
32;697;ribadavia;42.28755280;-8.14349640
32;718;riós;41.97425670;-7.28263360
32;723;a rúa;42.39248700;-7.12053300
32;739;rubiá;42.44963490;-6.94819220
32;744;san amaro;42.37313930;-8.07169240
32;757;san cibrao das viñas;42.29726740;-7.87334320
32;760;san cristovo de cea;42.47279870;-7.98532150
32;701;san xoán de río;42.37214450;-7.30382620
32;776;sandiás;42.11305130;-7.75699090
32;782;sarreaus;42.08629360;-7.60332470
32;795;taboadela;42.24089750;-7.82532560
32;809;a teixeira;42.39146830;-7.47409600
32;816;toén;42.31652620;-7.95485330
32;821;trasmiras;42.02462900;-7.61656820
32;837;a veiga;42.25059450;-7.02599000
32;842;verea;42.10000000;-7.95000000
32;855;verín;41.94044940;-7.43912200
32;868;viana do bolo;42.17919120;-7.11275380
32;874;vilamarín;42.46450970;-7.89280650
32;880;vilamartín de valdeorras;42.41520660;-7.05983050
32;893;vilar de barrio;42.16055740;-7.61233540
32;907;vilar de santos;42.08709600;-7.79469510
32;914;vilardevós;41.90747840;-7.31403340
32;929;vilariño de conso;42.17824500;-7.17163840
32;322;xinzo de limia;42.06365470;-7.72441180
32;369;xunqueira de ambía;42.20421540;-7.73496150
32;375;xunqueira de espadanedo;42.31956810;-7.62932270
33;19;allande;43.26666670;-6.61666670
33;24;aller;43.10000000;-5.58333330
33;30;amieva;43.24428840;-5.07419060
